CASGEM ID,long,lat,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,County,data_source
375260N1219869W001,121.869,37.5260,5S/1W-05H006,2/27/2013,00:00,,,26.41,0.0,26.41,37.04,37.04,10.63,26.41,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375260N1219869W001,121.869,37.5260,5S/1W-05H006,3/26/2013,00:00,,,25.94,0.0,25.94,37.04,37.04,11.1,25.94,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375260N1219869W001,121.869,37.5260,5S/1W-05H006,4/30/2013,00:00,,,26.39,0.0,26.39,37.04,37.04,10.65,26.39,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375260N1219869W001,121.869,37.5260,5S/1W-05H006,5/29/2013,00:00,,,27.0,0.0,27.0,37.04,37.04,10.04,27.0,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,1/4/2011,00:00,,,35.6,0.0,35.6,37.06,37.06,1.46,35.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,1/25/2011,00:00,,,37.4,0.0,37.4,37.06,37.06,-0.34,37.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,2/23/2011,00:00,,,35.6,0.0,35.6,37.06,37.06,1.46,35.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,3/21/2011,00:00,,,33.2,0.0,33.2,37.06,37.06,3.86,33.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,4/26/2011,00:00,,,31.0,0.0,31.0,37.06,37.06,6.06,31.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,5/24/2011,00:00,,,32.2,0.0,32.2,37.06,37.06,4.86,32.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,6/28/2011,00:00,,,36.7,0.0,36.7,37.06,37.06,0.36,36.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,7/26/2011,00:00,,,41.6,0.0,41.6,37.06,37.06,-4.54,41.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,8/29/2011,00:00,,,39.1,0.0,39.1,37.06,37.06,-2.04,39.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,9/27/2011,00:00,,,40.9,0.0,40.9,37.06,37.06,-3.84,40.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,10/25/2011,00:00,,,38.08,0.0,38.08,37.06,37.06,-1.02,38.08,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,11/29/2011,00:00,,,36.17,0.0,36.17,37.06,37.06,0.89,36.17,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,12/28/2011,00:00,,,36.38,0.0,36.38,37.06,37.06,0.68,36.38,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,1/31/2012,00:00,,,36.18,0.0,36.18,37.06,37.06,0.88,36.18,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,2/28/2012,00:00,,,36.41,0.0,36.41,37.06,37.06,0.65,36.41,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,3/28/2012,00:00,,,35.14,0.0,35.14,37.06,37.06,1.92,35.14,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,4/23/2012,00:00,,,35.0,0.0,35.0,37.06,37.06,2.06,35.0,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,5/29/2012,00:00,,,42.77,0.0,42.77,37.06,37.06,-5.71,42.77,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,6/26/2012,00:00,,,40.97,0.0,40.97,37.06,37.06,-3.91,40.97,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,7/31/2012,00:00,,,39.99,0.0,39.99,37.06,37.06,-2.93,39.99,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,8/29/2012,00:00,,,42.83,0.0,42.83,37.06,37.06,-5.77,42.83,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,9/4/2012,00:00,,,42.89,0.0,42.89,37.06,37.06,-5.83,42.89,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,10/23/2012,00:00,,,41.41,0.0,41.41,37.06,37.06,-4.35,41.41,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,11/27/2012,00:00,,,41.51,0.0,41.51,37.06,37.06,-4.45,41.51,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,12/18/2012,00:00,,,43.21,0.0,43.21,37.06,37.06,-6.15,43.21,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,1/28/2013,00:00,,,40.24,0.0,40.24,37.06,37.06,-3.18,40.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,2/27/2013,00:00,,,38.8,0.0,38.8,37.06,37.06,-1.74,38.8,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,3/26/2013,00:00,,,31.9,0.0,31.9,37.06,37.06,5.16,31.9,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,4/30/2013,00:00,,,39.84,0.0,39.84,37.06,37.06,-2.78,39.84,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375261N1219868W001,121.868,37.5261,5S/1W-05H003,5/29/2013,00:00,,,41.7,0.0,41.7,37.06,37.06,-4.64,41.7,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,1/25/2011,00:00,,,5.1,0.0,5.1,18.61,18.61,13.51,5.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,2/23/2011,00:00,,,5.2,0.0,5.2,18.61,18.61,13.41,5.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,3/23/2011,00:00,,,4.2,0.0,4.2,18.61,18.61,14.41,4.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,4/26/2011,00:00,,,5.2,0.0,5.2,18.61,18.61,13.41,5.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,5/24/2011,00:00,,,3.0,0.0,3.0,18.61,18.61,15.61,3.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,6/28/2011,00:00,,,3.0,0.0,3.0,18.61,18.61,15.61,3.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,7/26/2011,00:00,,,3.6,0.0,3.6,18.61,18.61,15.01,3.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,9/1/2011,00:00,,,4.6,0.0,4.6,18.61,18.61,14.01,4.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,9/27/2011,00:00,,,5.2,0.0,5.2,18.61,18.61,13.41,5.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,10/25/2011,00:00,,,5.85,0.0,5.85,18.61,18.61,12.76,5.85,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,11/29/2011,00:00,,,6.28,0.0,6.28,18.61,18.61,12.33,6.28,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,12/28/2011,00:00,,,6.61,0.0,6.61,18.61,18.61,12.0,6.61,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,1/31/2012,00:00,,,6.86,0.0,6.86,18.61,18.61,11.75,6.86,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,2/28/2012,00:00,,,7.39,0.0,7.39,18.61,18.61,11.22,7.39,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,3/28/2012,00:00,,,6.88,0.0,6.88,18.61,18.61,11.73,6.88,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,5/3/2012,00:00,,,6.24,0.0,6.24,18.61,18.61,12.37,6.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,5/29/2012,00:00,,,6.24,0.0,6.24,18.61,18.61,12.37,6.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,6/26/2012,00:00,,,6.71,0.0,6.71,18.61,18.61,11.9,6.71,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,7/31/2012,00:00,,,7.22,0.0,7.22,18.61,18.61,11.39,7.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,8/29/2012,00:00,,,7.85,0.0,7.85,18.61,18.61,10.76,7.85,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,9/6/2012,00:00,,,8.01,0.0,8.01,18.61,18.61,10.6,8.01,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,10/23/2012,00:00,,,8.72,0.0,8.72,18.61,18.61,9.89,8.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,11/27/2012,00:00,,,9.0,0.0,9.0,18.61,18.61,9.61,9.0,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,12/18/2012,00:00,,,8.72,0.0,8.72,18.61,18.61,9.89,8.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,1/30/2013,00:00,,,8.63,0.0,8.63,18.61,18.61,9.98,8.63,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,2/26/2013,00:00,,,8.8,0.0,8.8,18.61,18.61,9.81,8.8,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,3/26/2013,00:00,,,8.44,0.0,8.44,18.61,18.61,10.17,8.44,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,4/30/2013,00:00,,,9.15,0.0,9.15,18.61,18.61,9.46,9.15,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W001,122.399,37.5376,4S/2W-36N012,5/29/2013,00:00,,,9.6,0.0,9.6,18.61,18.61,9.01,9.6,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,1/25/2011,00:00,,,27.6,0.0,27.6,20.25,20.25,-7.35,27.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,2/23/2011,00:00,,,24.8,0.0,24.8,20.25,20.25,-4.55,24.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,3/23/2011,00:00,,,22.2,0.0,22.2,20.25,20.25,-1.95,22.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,4/26/2011,00:00,,,24.8,0.0,24.8,20.25,20.25,-4.55,24.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,5/24/2011,00:00,,,21.8,0.0,21.8,20.25,20.25,-1.55,21.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W002,122.399,37.5376,4S/2W-36N011,6/28/2011,00:00,,,25.5,0.0,25.5,20.25,20.25,-5.25,25.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
