CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/28/1991,00:00,,,6.100,0.000,6.100,17.210,16.210,11.110,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/28/1991,00:00,,,11.200,0.000,11.200,17.210,16.210,6.010,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/25/1992,00:00,,,7.200,0.000,7.200,17.210,16.210,10.010,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/21/1992,00:00,,,11.200,0.000,11.200,17.210,16.210,6.010,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/31/1993,00:00,,,5.800,0.000,5.800,17.210,16.210,11.410,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/26/1993,00:00,,,10.800,0.000,10.800,17.210,16.210,6.410,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/31/1994,00:00,,,6.800,0.000,6.800,17.210,16.210,10.410,5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/5/1995,00:00,,,5.200,0.000,5.200,17.210,16.210,12.010,4.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/25/1995,00:00,,,10.900,0.000,10.900,17.210,16.210,6.310,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/21/1996,00:00,,,5.500,0.000,5.500,17.210,16.210,11.710,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,11/6/1996,00:00,,,10.900,0.000,10.900,17.210,16.210,6.310,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/19/1997,00:00,,,5.600,0.000,5.600,17.210,16.210,11.610,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/28/1997,00:00,,,10.900,0.000,10.900,17.210,16.210,6.310,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/19/1998,00:00,,,5.000,0.000,5.000,17.210,16.210,12.210,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/28/1998,00:00,9 - Temporarily inaccessible,,,,,17.210,16.210,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/27/1999,00:00,,,11.200,0.000,11.200,17.210,16.210,6.010,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/17/1999,00:00,,,3.600,0.000,3.600,17.210,16.210,13.610,2.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/15/2000,00:00,,,4.000,0.000,4.000,17.210,16.210,13.210,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/10/2000,00:00,,,11.400,0.000,11.400,17.210,16.210,5.810,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/27/2001,00:00,,,6.700,0.000,6.700,17.210,16.210,10.510,5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/23/2001,00:00,,,11.400,0.000,11.400,17.210,16.210,5.810,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/26/2002,00:00,,,5.100,0.000,5.100,17.210,16.210,12.110,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/22/2002,00:00,,,11.400,0.000,11.400,17.210,16.210,5.810,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/19/2003,00:00,,,4.300,0.000,4.300,17.210,16.210,12.910,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/29/2003,00:00,,,10.500,0.000,10.500,17.210,16.210,6.710,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/8/2004,00:00,,,5.600,0.000,5.600,17.210,16.210,11.610,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/14/2004,00:00,,,11.500,0.000,11.500,17.210,16.210,5.710,10.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/7/2005,00:00,,,3.000,0.000,3.000,17.210,16.210,14.210,2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/14/2005,00:00,,,10.900,0.000,10.900,17.210,16.210,6.310,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,5/4/2006,00:00,,,5.500,0.000,5.500,17.210,16.210,11.710,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/13/2006,00:00,,,11.100,0.000,11.100,17.210,16.210,6.110,10.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/29/2007,00:00,,,5.200,0.000,5.200,17.210,16.210,12.010,4.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/24/2007,00:00,,,11.000,0.000,11.000,17.210,16.210,6.210,10.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/2/2008,00:00,,,6.200,0.000,6.200,17.210,16.210,11.010,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/24/2008,00:00,,,11.400,0.000,11.400,17.210,16.210,5.810,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/10/2009,00:00,,,5.900,0.000,5.900,17.210,16.210,11.310,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/28/2009,00:00,,,11.000,0.000,11.000,17.210,16.210,6.210,10.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/29/2010,00:00,,,4.900,0.000,4.900,17.210,16.210,12.310,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/26/2010,00:00,,,10.000,0.000,10.000,17.210,16.210,7.210,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/14/2011,00:00,,,3.900,0.000,3.900,17.210,16.210,13.310,2.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/20/2011,00:00,,,10.300,0.000,10.300,17.210,16.210,6.910,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/26/2013,00:00,,,6.100,0.000,6.100,17.210,16.210,11.110,5.100,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406087N1242335W001,03N01W30N001H,10/20/2011,00:00,,,21.400,0.000,21.400,22.220,18.220,0.820,17.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406087N1242335W001,03N01W30N001H,4/20/2012,00:00,,,16.000,2.300,13.700,22.220,18.220,8.520,9.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406087N1242335W001,03N01W30N001H,10/31/2012,00:00,,,22.000,0.700,21.300,22.220,18.220,0.920,17.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406087N1242335W001,03N01W30N001H,3/26/2013,00:00,,,21.000,3.600,17.400,22.220,18.220,4.820,13.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406413N1242409W001,03N02W13J001H,10/20/2011,00:00,,,8.600,0.000,8.600,15.220,13.220,6.620,6.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406413N1242409W001,03N02W13J001H,4/20/2012,00:00,,,6.000,1.000,5.000,15.220,13.220,10.220,3.000,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406413N1242409W001,03N02W13J001H,10/31/2012,00:00,,,9.000,-0.200,9.200,15.220,13.220,6.020,7.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406413N1242409W001,03N02W13J001H,3/26/2013,00:00,,,8.000,0.300,7.700,15.220,13.220,7.520,5.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/19/1983,00:00,,,4.200,0.000,4.200,19.230,18.230,15.030,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/21/1984,00:00,,,3.500,0.000,3.500,19.230,18.230,15.730,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/24/1984,00:00,,,7.000,0.000,7.000,19.230,18.230,12.230,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/12/1985,00:00,,,6.000,0.000,6.000,19.230,18.230,13.230,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/8/1985,00:00,,,7.400,0.000,7.400,19.230,18.230,11.830,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/18/1986,00:00,,,4.300,0.000,4.300,19.230,18.230,14.930,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/22/1986,00:00,,,6.600,0.000,6.600,19.230,18.230,12.630,5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,4/1/1987,00:00,,,6.100,0.000,6.100,19.230,18.230,13.130,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/28/1987,00:00,,,6.600,0.000,6.600,19.230,18.230,12.630,5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/16/1988,00:00,,,5.100,0.000,5.100,19.230,18.230,14.130,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,11/2/1988,00:00,,,6.900,0.000,6.900,19.230,18.230,12.330,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/15/1989,00:00,,,4.300,0.000,4.300,19.230,18.230,14.930,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/26/1989,00:00,,,5.800,0.000,5.800,19.230,18.230,13.430,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/14/1990,00:00,,,5.400,0.000,5.400,19.230,18.230,13.830,4.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/25/1990,00:00,,,6.600,0.000,6.600,19.230,18.230,12.630,5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/28/1991,00:00,,,5.100,0.000,5.100,19.230,18.230,14.130,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/28/1991,00:00,,,7.300,0.000,7.300,19.230,18.230,11.930,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/25/1992,00:00,,,6.700,0.000,6.700,19.230,18.230,12.530,5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/21/1992,00:00,,,7.800,0.000,7.800,19.230,18.230,11.430,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/31/1993,00:00,,,4.700,0.000,4.700,19.230,18.230,14.530,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/26/1993,00:00,,,5.700,0.000,5.700,19.230,18.230,13.530,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/31/1994,00:00,,,4.600,0.000,4.600,19.230,18.230,14.630,3.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,4/5/1995,00:00,,,3.300,0.000,3.300,19.230,18.230,15.930,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/25/1995,00:00,,,4.300,0.000,4.300,19.230,18.230,14.930,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/21/1996,00:00,,,2.900,0.000,2.900,19.230,18.230,16.330,1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,11/6/1996,00:00,,,4.900,0.000,4.900,19.230,18.230,14.330,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/19/1997,00:00,,,2.900,0.000,2.900,19.230,18.230,16.330,1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/28/1997,00:00,,,5.900,0.000,5.900,19.230,18.230,13.330,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/19/1998,00:00,,,3.500,0.000,3.500,19.230,18.230,15.730,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/28/1998,00:00,,,5.600,0.000,5.600,19.230,18.230,13.630,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/27/1999,00:00,5 - Unable to locate well,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/17/1999,00:00,,,3.500,0.000,3.500,19.230,18.230,15.730,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/15/2000,00:00,5 - Unable to locate well,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/10/2000,00:00,5 - Unable to locate well,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/28/2001,00:00,5 - Unable to locate well,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/23/2001,00:00,5 - Unable to locate well,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/26/2002,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/22/2002,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,3/19/2003,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/29/2003,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,4/8/2004,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/14/2004,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,4/7/2005,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/14/2005,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,5/4/2006,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
406489N1242285W001,,10/13/2006,00:00,0 - Measurement Discontinued,,,,,19.230,18.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/20/2011,00:00,,,32.000,0.000,32.000,85.090,83.290,53.090,30.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,4/19/2012,00:00,,,33.000,1.300,31.700,85.090,83.290,53.390,29.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/31/2012,00:00,,,32.000,0.900,31.100,85.090,83.290,53.990,29.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/18/1986,00:00,,,28.300,0.000,28.300,85.090,83.290,56.790,26.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/22/1986,00:00,,,29.400,0.000,29.400,85.090,83.290,55.690,27.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,4/2/1987,00:00,,,29.200,0.000,29.200,85.090,83.290,55.890,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/28/1987,00:00,,,30.300,0.000,30.300,85.090,83.290,54.790,28.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/16/1988,00:00,,,30.100,0.000,30.100,85.090,83.290,54.990,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,11/2/1988,00:00,,,30.900,0.000,30.900,85.090,83.290,54.190,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/15/1989,00:00,,,30.100,0.000,30.100,85.090,83.290,54.990,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/26/1989,00:00,,,31.200,0.000,31.200,85.090,83.290,53.890,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/14/1990,00:00,,,31.100,0.000,31.100,85.090,83.290,53.990,29.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/25/1990,00:00,,4 - Pumped recently,33.100,0.000,33.100,85.090,83.290,51.990,31.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/28/1991,00:00,,,31.800,0.000,31.800,85.090,83.290,53.290,30.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/28/1991,00:00,,,32.600,0.000,32.600,85.090,83.290,52.490,30.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/25/1992,00:00,,4 - Pumped recently,33.000,0.000,33.000,85.090,83.290,52.090,31.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/21/1992,00:00,,,33.900,0.000,33.900,85.090,83.290,51.190,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/31/1993,00:00,,,33.100,0.000,33.100,85.090,83.290,51.990,31.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/28/1993,00:00,,,34.200,0.000,34.200,85.090,83.290,50.890,32.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/30/1994,00:00,,,33.400,0.000,33.400,85.090,83.290,51.690,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,4/5/1995,00:00,,,33.400,0.000,33.400,85.090,83.290,51.690,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/24/1995,00:00,,4 - Pumped recently,34.700,0.000,34.700,85.090,83.290,50.390,32.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/20/1996,00:00,,,32.400,0.000,32.400,85.090,83.290,52.690,30.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,11/6/1996,00:00,,,32.900,0.000,32.900,85.090,83.290,52.190,31.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/19/1997,00:00,,,31.700,0.000,31.700,85.090,83.290,53.390,29.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/29/1997,00:00,,4 - Pumped recently,32.200,0.000,32.200,85.090,83.290,52.890,30.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/19/1998,00:00,,,30.200,0.000,30.200,85.090,83.290,54.890,28.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/29/1998,00:00,,,30.600,0.000,30.600,85.090,83.290,54.490,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/27/1999,00:00,,,29.100,0.000,29.100,85.090,83.290,55.990,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/17/1999,00:00,,,29.300,0.000,29.300,85.090,83.290,55.790,27.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/15/2000,00:00,,,28.400,0.000,28.400,85.090,83.290,56.690,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/11/2000,00:00,,,29.100,0.000,29.100,85.090,83.290,55.990,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/28/2001,00:00,,,29.100,0.000,29.100,85.090,83.290,55.990,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,10/23/2001,00:00,,,30.000,0.000,30.000,85.090,83.290,55.090,28.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407221N1241867W001,04N01W21B001H,3/26/2002,00:00,,,29.400,0.000,29.400,85.090,83.290,55.690,27.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
