CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,7/29/2008,00:00,,,2.540,0.000,2.540,83.030,82.430,80.490,1.940,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,8/5/2008,00:00,,,2.530,0.000,2.530,83.030,82.430,80.500,1.930,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,10/20/2008,00:00,,,3.290,0.000,3.290,83.030,82.430,79.740,2.690,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,5/2/2007,00:00,,,1.370,0.000,1.370,83.030,82.430,81.660,0.770,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,1/13/2009,00:00,,,4.430,0.000,4.430,83.030,82.430,78.600,3.830,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,3/26/2009,00:00,,,4.650,0.000,4.650,83.030,82.430,78.380,4.050,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,5/12/2009,00:00,,,4.440,0.000,4.440,83.030,82.430,78.590,3.840,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,6/24/2009,00:00,,,4.020,0.000,4.020,83.030,82.430,79.010,3.420,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,8/5/2009,00:00,,,4.120,0.000,4.120,83.030,82.430,78.910,3.520,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,9/14/2009,00:00,,,4.720,0.000,4.720,83.030,82.430,78.310,4.120,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,10/21/2009,00:00,,,4.700,0.000,4.700,83.030,82.430,78.330,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,3/23/2010,00:00,,,5.940,0.000,5.940,83.030,82.430,77.090,5.340,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,8/4/2010,00:00,,,4.840,0.000,4.840,83.030,82.430,78.190,4.240,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,10/19/2010,00:00,,,4.960,0.000,4.960,83.030,82.430,78.070,4.360,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,4/4/2011,00:00,,,5.410,0.000,5.410,83.030,82.430,77.620,4.810,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,8/2/2011,00:00,,,4.300,0.000,4.300,83.030,82.430,78.730,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,10/11/2011,00:00,,,4.650,0.000,4.650,83.030,82.430,78.380,4.050,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W001,18N02W18D001M,3/18/2013,00:00,,,7.010,0.000,7.010,83.030,82.430,76.020,6.410,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/11/2011,00:00,,,9.450,0.000,9.450,83.430,82.430,73.980,8.450,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/27/2012,00:00,,,7.000,0.000,7.000,83.430,82.430,76.430,6.000,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,7/31/2012,00:00,,,9.850,0.000,9.850,83.430,82.430,73.580,8.850,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/16/2012,00:00,,,10.820,0.000,10.820,83.430,82.430,72.610,9.820,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/21/2007,00:00,,,4.720,0.000,4.720,83.430,82.430,78.710,3.720,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,8/6/2007,00:00,,,7.860,0.000,7.860,83.430,82.430,75.570,6.860,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/15/2007,00:00,,,8.210,0.000,8.210,83.430,82.430,75.220,7.210,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,1/18/2008,00:00,,,7.260,0.000,7.260,83.430,82.430,76.170,6.260,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/11/2008,00:00,,,5.890,0.000,5.890,83.430,82.430,77.540,4.890,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,7/29/2008,00:00,,,7.900,0.000,7.900,83.430,82.430,75.530,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,8/5/2008,00:00,,,8.030,0.000,8.030,83.430,82.430,75.400,7.030,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/20/2008,00:00,,,8.700,0.000,8.700,83.430,82.430,74.730,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,5/2/2007,00:00,,,4.940,0.000,4.940,83.430,82.430,78.490,3.940,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,1/13/2009,00:00,,,8.980,0.000,8.980,83.430,82.430,74.450,7.980,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/26/2009,00:00,,,7.170,0.000,7.170,83.430,82.430,76.260,6.170,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,5/12/2009,00:00,,,6.880,0.000,6.880,83.430,82.430,76.550,5.880,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,6/24/2009,00:00,,,7.650,0.000,7.650,83.430,82.430,75.780,6.650,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,8/5/2009,00:00,,,9.000,0.000,9.000,83.430,82.430,74.430,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,9/14/2009,00:00,,,9.760,0.000,9.760,83.430,82.430,73.670,8.760,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/21/2009,00:00,,,9.520,0.000,9.520,83.430,82.430,73.910,8.520,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/23/2010,00:00,,,6.860,0.000,6.860,83.430,82.430,76.570,5.860,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,8/4/2010,00:00,,,8.270,0.000,8.270,83.430,82.430,75.160,7.270,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/19/2010,00:00,,,8.610,0.000,8.610,83.430,82.430,74.820,7.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,4/4/2011,00:00,,,5.860,0.000,5.860,83.430,82.430,77.570,4.860,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,8/2/2011,00:00,,,7.690,0.000,7.690,83.430,82.430,75.740,6.690,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,10/11/2011,00:00,,,9.450,0.000,9.450,83.430,82.430,73.980,8.450,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W002,18N02W18D002M,3/18/2013,00:00,,,8.020,0.000,8.020,83.430,82.430,75.410,7.020,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/11/2011,00:00,,,9.560,0.000,9.560,84.030,82.430,74.470,7.960,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/27/2012,00:00,,,6.720,0.000,6.720,84.030,82.430,77.310,5.120,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,7/31/2012,00:00,,,10.380,0.000,10.380,84.030,82.430,73.650,8.780,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/16/2012,00:00,,,10.700,0.000,10.700,84.030,82.430,73.330,9.100,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/21/2007,00:00,,,5.080,0.000,5.080,84.030,82.430,78.950,3.480,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,8/6/2007,00:00,,,8.500,0.000,8.500,84.030,82.430,75.530,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/15/2007,00:00,,,8.630,0.000,8.630,84.030,82.430,75.400,7.030,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,1/18/2008,00:00,,,7.150,0.000,7.150,84.030,82.430,76.880,5.550,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/11/2008,00:00,,,5.730,0.000,5.730,84.030,82.430,78.300,4.130,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,7/29/2008,00:00,,,8.500,0.000,8.500,84.030,82.430,75.530,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,8/5/2008,00:00,,,8.620,0.000,8.620,84.030,82.430,75.410,7.020,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/20/2008,00:00,,,8.970,0.000,8.970,84.030,82.430,75.060,7.370,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,5/2/2007,00:00,,,5.440,0.000,5.440,84.030,82.430,78.590,3.840,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,1/13/2009,00:00,,,8.850,0.000,8.850,84.030,82.430,75.180,7.250,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,2/3/2009,00:00,,,8.330,0.000,8.330,84.030,82.430,75.700,6.730,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/26/2009,00:00,,,6.870,0.000,6.870,84.030,82.430,77.160,5.270,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,5/12/2009,00:00,,,7.030,0.000,7.030,84.030,82.430,77.000,5.430,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,6/24/2009,00:00,,,8.000,0.000,8.000,84.030,82.430,76.030,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,8/5/2009,00:00,,,9.370,0.000,9.370,84.030,82.430,74.660,7.770,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,9/14/2009,00:00,,,9.730,0.000,9.730,84.030,82.430,74.300,8.130,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/21/2009,00:00,,,9.450,0.000,9.450,84.030,82.430,74.580,7.850,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/23/2010,00:00,,,6.270,0.000,6.270,84.030,82.430,77.760,4.670,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,8/4/2010,00:00,,,8.620,0.000,8.620,84.030,82.430,75.410,7.020,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/19/2010,00:00,,,8.550,0.000,8.550,84.030,82.430,75.480,6.950,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,4/4/2011,00:00,,,5.310,0.000,5.310,84.030,82.430,78.720,3.710,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,8/2/2011,00:00,,,8.320,0.000,8.320,84.030,82.430,75.710,6.720,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,10/11/2011,00:00,,,9.560,0.000,9.560,84.030,82.430,74.470,7.960,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W003,18N02W18D003M,3/18/2013,00:00,,,7.510,0.000,7.510,84.030,82.430,76.520,5.910,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/11/2011,00:00,,2 - Nearby pump operating,25.140,0.000,25.140,84.430,82.430,59.290,23.140,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/27/2012,00:00,,,7.800,0.000,7.800,84.430,82.430,76.630,5.800,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,7/31/2012,00:00,,,17.970,0.000,17.970,84.430,82.430,66.460,15.970,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/16/2012,00:00,,,30.560,0.000,30.560,84.430,82.430,53.870,28.560,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/21/2007,00:00,,,8.270,0.000,8.270,84.430,82.430,76.160,6.270,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,8/6/2007,00:00,,2 - Nearby pump operating,38.950,0.000,38.950,84.430,82.430,45.480,36.950,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/15/2007,00:00,,2 - Nearby pump operating,41.510,0.000,41.510,84.430,82.430,42.920,39.510,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,1/18/2008,00:00,,,9.330,0.000,9.330,84.430,82.430,75.100,7.330,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/11/2008,00:00,,,7.020,0.000,7.020,84.430,82.430,77.410,5.020,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,7/29/2008,00:00,,2 - Nearby pump operating,40.680,0.000,40.680,84.430,82.430,43.750,38.680,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,8/5/2008,00:00,,2 - Nearby pump operating,40.500,0.000,40.500,84.430,82.430,43.930,38.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/20/2008,00:00,,2 - Nearby pump operating,41.620,0.000,41.620,84.430,82.430,42.810,39.620,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,5/2/2007,00:00,,2 - Nearby pump operating,13.450,0.000,13.450,84.430,82.430,70.980,11.450,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,1/13/2009,00:00,,,13.530,0.000,13.530,84.430,82.430,70.900,11.530,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/26/2009,00:00,,,7.610,0.000,7.610,84.430,82.430,76.820,5.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,5/12/2009,00:00,,2 - Nearby pump operating,27.300,0.000,27.300,84.430,82.430,57.130,25.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,6/24/2009,00:00,,2 - Nearby pump operating,38.090,0.000,38.090,84.430,82.430,46.340,36.090,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,8/5/2009,00:00,,2 - Nearby pump operating,40.480,0.000,40.480,84.430,82.430,43.950,38.480,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,9/14/2009,00:00,,,15.360,0.000,15.360,84.430,82.430,69.070,13.360,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/21/2009,00:00,,2 - Nearby pump operating,43.880,0.000,43.880,84.430,82.430,40.550,41.880,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/23/2010,00:00,,,8.500,0.000,8.500,84.430,82.430,75.930,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,8/4/2010,00:00,,2 - Nearby pump operating,18.570,0.000,18.570,84.430,82.430,65.860,16.570,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/19/2010,00:00,,2 - Nearby pump operating,42.240,0.000,42.240,84.430,82.430,42.190,40.240,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,4/4/2011,00:00,,,6.310,0.000,6.310,84.430,82.430,78.120,4.310,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,8/2/2011,00:00,,2 - Nearby pump operating,26.780,0.000,26.780,84.430,82.430,57.650,24.780,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,10/11/2011,00:00,,2 - Nearby pump operating,25.140,0.000,25.140,84.430,82.430,59.290,23.140,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,Glenn_01.01.2003-06.21.2013
394208N1221341W004,18N02W18D004M,3/18/2013,00:00,,,8.070,0.000,8.070,84.430,82.430,76.360,6.070,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Glenn_01.01.2003-06.21.2013
394294N1221846W001,18N03W10L001M,10/11/2011,00:00,,,4.070,0.000,4.070,97.440,97.440,93.370,4.070,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
394294N1221846W001,18N03W10L001M,3/27/2012,00:00,,,1.790,0.000,1.790,97.440,97.440,95.650,1.790,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,Voluntary,,Glenn_01.01.2003-06.21.2013
