CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanJoaquin_06.21.1983-12.31.1988
377538N1215138W001,,10/27/1986,00:00,,,4.000,0.000,4.000,65.110,64.410,61.110,3.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377538N1215138W001,,3/13/1987,00:00,,,4.200,0.000,4.200,65.110,64.410,60.910,3.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377538N1215138W001,,10/18/1987,00:00,,,3.900,0.000,3.900,65.110,64.410,61.210,3.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377538N1215138W001,,3/21/1988,00:00,,,3.100,0.000,3.100,65.110,64.410,62.010,2.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377538N1215138W001,,9/21/1988,00:00,,4 - Pumped recently,3.900,0.000,3.900,65.110,64.410,61.210,3.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,11/8/1983,00:00,,,19.300,0.000,19.300,66.860,66.360,47.560,18.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,3/14/1984,00:00,,,18.400,0.000,18.400,66.860,66.360,48.460,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,3/14/1985,00:00,,,22.100,0.000,22.100,66.860,66.360,44.760,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,10/8/1985,00:00,,,22.200,0.000,22.200,66.860,66.360,44.660,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,3/26/1986,00:00,,,22.100,0.000,22.100,66.860,66.360,44.760,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,10/14/1986,00:00,,,20.500,0.000,20.500,66.860,66.360,46.360,20.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,3/10/1987,00:00,,,21.900,0.000,21.900,66.860,66.360,44.960,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,10/7/1987,00:00,,,23.000,0.000,23.000,66.860,66.360,43.860,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,3/9/1988,00:00,,,24.900,0.000,24.900,66.860,66.360,41.960,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377540N1211234W001,,10/6/1988,00:00,,,26.200,0.000,26.200,66.860,66.360,40.660,25.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,10/24/1983,00:00,,,4.700,0.000,4.700,27.370,26.370,22.670,3.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,3/23/1984,00:00,,,10.500,0.000,10.500,27.370,26.370,16.870,9.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,10/3/1984,00:00,,,10.200,0.000,10.200,27.370,26.370,17.170,9.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,3/27/1985,00:00,,,5.500,0.000,5.500,27.370,26.370,21.870,4.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,10/24/1985,00:00,,,5.300,0.000,5.300,27.370,26.370,22.070,4.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,4/25/1986,00:00,,,4.800,0.000,4.800,27.370,26.370,22.570,3.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377546N1214489W001,,10/27/1986,00:00,,,5.000,0.000,5.000,27.370,26.370,22.370,4.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
