CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Solano_06.21.1983-12.31.1992
384565N1219185W001,07N01W13H001M,10/16/1992,00:00,,,16.100,0.000,16.100,108.600,107.600,92.500,15.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/15/1990,00:00,7 - Special/Other,,,,,83.580,82.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/11/1990,00:00,,,20.400,0.000,20.400,83.580,82.580,63.180,19.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/19/1983,00:00,,,7.400,0.000,7.400,83.580,82.580,76.180,6.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/20/1984,00:00,,,6.900,0.000,6.900,83.580,82.580,76.680,5.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/17/1984,00:00,,,9.400,0.000,9.400,83.580,82.580,74.180,8.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/18/1985,00:00,,,8.200,0.000,8.200,83.580,82.580,75.380,7.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/3/1985,00:00,,,11.400,0.000,11.400,83.580,82.580,72.180,10.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/18/1986,00:00,,,4.000,0.000,4.000,83.580,82.580,79.580,3.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/22/1986,00:00,,,8.900,0.000,8.900,83.580,82.580,74.680,7.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/30/1987,00:00,,,8.200,0.000,8.200,83.580,82.580,75.380,7.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/29/1987,00:00,,,9.800,0.000,9.800,83.580,82.580,73.780,8.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/10/1988,00:00,,,8.600,0.000,8.600,83.580,82.580,74.980,7.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/20/1988,00:00,,,11.300,0.000,11.300,83.580,82.580,72.280,10.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/28/1989,00:00,,,10.500,0.000,10.500,83.580,82.580,73.080,9.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/12/1989,00:00,,,13.100,0.000,13.100,83.580,82.580,70.480,12.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,3/8/1991,00:00,,,23.700,0.000,23.700,83.580,82.580,59.880,22.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/10/1991,00:00,,,45.000,0.000,45.000,83.580,82.580,38.580,44.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,4/1/1992,00:00,,,10.700,0.000,10.700,83.580,82.580,72.880,9.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384600N1218775W001,,10/20/1992,00:00,,,31.700,0.000,31.700,83.580,82.580,51.880,30.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/29/1990,00:00,,,6.600,0.000,6.600,87.590,87.590,80.990,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/26/1990,00:00,,,4.800,0.000,4.800,87.590,87.590,82.790,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/27/1990,00:00,,,6.300,0.000,6.300,87.590,87.590,81.290,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/26/1990,00:00,,,6.000,0.000,6.000,87.590,87.590,81.590,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/17/1990,00:00,,,6.200,0.000,6.200,87.590,87.590,81.390,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/18/1990,00:00,,4 - Pumped recently,8.500,0.000,8.500,87.590,87.590,79.090,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/9/1990,00:00,,,8.500,0.000,8.500,87.590,87.590,79.090,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/1/1990,00:00,,,12.100,0.000,12.100,87.590,87.590,75.490,12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/4/1990,00:00,,,11.800,0.000,11.800,87.590,87.590,75.790,11.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/9/1990,00:00,,1 - Pumping,10.300,0.000,10.300,87.590,87.590,77.290,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/5/1990,00:00,,,8.000,0.000,8.000,87.590,87.590,79.590,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/12/1990,00:00,,,8.000,0.000,8.000,87.590,87.590,79.590,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/14/1991,00:00,,,8.400,0.000,8.400,87.590,87.590,79.190,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/4/1991,00:00,,1 - Pumping,9.500,0.000,9.500,87.590,87.590,78.090,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/6/1991,00:00,,,7.800,0.000,7.800,87.590,87.590,79.790,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/2/1991,00:00,,,3.200,0.000,3.200,87.590,87.590,84.390,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/8/1991,00:00,,,6.100,0.000,6.100,87.590,87.590,81.490,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/17/1991,00:00,,4 - Pumped recently,9.500,0.000,9.500,87.590,87.590,78.090,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/8/1991,00:00,,,8.200,0.000,8.200,87.590,87.590,79.390,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/5/1991,00:00,,,10.000,0.000,10.000,87.590,87.590,77.590,10.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/4/1991,00:00,,,10.000,0.000,10.000,87.590,87.590,77.590,10.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/8/1991,00:00,,,10.500,0.000,10.500,87.590,87.590,77.090,10.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/15/1991,00:00,4 - Can't get tape in casing,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,PUMP SHIFTED; OPENING CLOSED,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/3/1991,00:00,4 - Can't get tape in casing,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,PUMP SHIFTED; OPENING CLOSED,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/8/1992,00:00,4 - Can't get tape in casing,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/3/1992,00:00,,,9.000,0.000,9.000,87.590,87.590,78.590,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/9/1992,00:00,,,3.900,0.000,3.900,87.590,87.590,83.690,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/9/1992,00:00,,,5.200,0.000,5.200,87.590,87.590,82.390,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/7/1992,00:00,,4 - Pumped recently,4.700,0.000,4.700,87.590,87.590,82.890,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/5/1992,00:00,9 - Temporarily inaccessible,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,ROAD CLOSED,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/2/1992,00:00,9 - Temporarily inaccessible,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/5/1992,00:00,,2 - Nearby pump operating,11.500,0.000,11.500,87.590,87.590,76.090,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/8/1992,00:00,,,11.300,0.000,11.300,87.590,87.590,76.290,11.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/21/1992,00:00,,,11.000,0.000,11.000,87.590,87.590,76.590,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/18/1992,00:00,1 - Pumping,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/1/1992,00:00,,,9.000,0.000,9.000,87.590,87.590,78.590,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/28/1983,00:00,,,2.500,0.000,2.500,87.590,87.590,85.090,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/28/1983,00:00,,,4.700,0.000,4.700,87.590,87.590,82.890,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/25/1983,00:00,,,7.700,0.000,7.700,87.590,87.590,79.890,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/4/1983,00:00,,,4.500,0.000,4.500,87.590,87.590,83.090,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/2/1983,00:00,,,3.300,0.000,3.300,87.590,87.590,84.290,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/1/1983,00:00,,,4.100,0.000,4.100,87.590,87.590,83.490,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/29/1983,00:00,F - Flowing artesian well,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/25/1984,00:00,F - Flowing artesian well,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/29/1984,00:00,,,1.000,0.000,1.000,87.590,87.590,86.590,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/19/1984,00:00,,,1.700,0.000,1.700,87.590,87.590,85.890,1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/25/1984,00:00,,,3.300,0.000,3.300,87.590,87.590,84.290,3.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/30/1984,00:00,,,4.000,0.000,4.000,87.590,87.590,83.590,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/24/1984,00:00,,1 - Pumping,9.000,0.000,9.000,87.590,87.590,78.590,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/31/1984,00:00,,,5.300,0.000,5.300,87.590,87.590,82.290,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/28/1984,00:00,1 - Pumping,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/28/1984,00:00,1 - Pumping,,,,,87.590,87.590,,,,,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/4/1984,00:00,,4 - Pumped recently,9.500,0.000,9.500,87.590,87.590,78.090,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/26/1984,00:00,,,3.000,0.000,3.000,87.590,87.590,84.590,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/18/1984,00:00,,,2.600,0.000,2.600,87.590,87.590,84.990,2.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/30/1985,00:00,,,2.800,0.000,2.800,87.590,87.590,84.790,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/26/1985,00:00,,,2.100,0.000,2.100,87.590,87.590,85.490,2.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/12/1985,00:00,,,2.800,0.000,2.800,87.590,87.590,84.790,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/24/1985,00:00,,,3.800,0.000,3.800,87.590,87.590,83.790,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/23/1985,00:00,,,4.200,0.000,4.200,87.590,87.590,83.390,4.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/27/1985,00:00,,,6.500,0.000,6.500,87.590,87.590,81.090,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/30/1985,00:00,,,5.900,0.000,5.900,87.590,87.590,81.690,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/26/1985,00:00,,,5.100,0.000,5.100,87.590,87.590,82.490,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/16/1985,00:00,,,10.100,0.000,10.100,87.590,87.590,77.490,10.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/10/1985,00:00,,,8.100,0.000,8.100,87.590,87.590,79.490,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/21/1985,00:00,,,5.100,0.000,5.100,87.590,87.590,82.490,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/19/1985,00:00,,,3.800,0.000,3.800,87.590,87.590,83.790,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/16/1986,00:00,,,2.300,0.000,2.300,87.590,87.590,85.290,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/11/1986,00:00,,,0.500,0.000,0.500,87.590,87.590,87.090,0.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/15/1986,00:00,,,0.800,0.000,0.800,87.590,87.590,86.790,0.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/21/1986,00:00,,,3.200,0.000,3.200,87.590,87.590,84.390,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/4/1986,00:00,,,3.700,0.000,3.700,87.590,87.590,83.890,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/8/1986,00:00,,,3.700,0.000,3.700,87.590,87.590,83.890,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/11/1986,00:00,,,4.800,0.000,4.800,87.590,87.590,82.790,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/8/1986,00:00,,,7.500,0.000,7.500,87.590,87.590,80.090,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/1/1986,00:00,,,5.000,0.000,5.000,87.590,87.590,82.590,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/12/1986,00:00,,,5.100,0.000,5.100,87.590,87.590,82.490,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/2/1986,00:00,,,4.500,0.000,4.500,87.590,87.590,83.090,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/8/1987,00:00,,,4.100,0.000,4.100,87.590,87.590,83.490,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/20/1987,00:00,,,2.700,0.000,2.700,87.590,87.590,84.890,2.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/19/1987,00:00,,,3.000,0.000,3.000,87.590,87.590,84.590,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/10/1987,00:00,,4 - Pumped recently,3.500,0.000,3.500,87.590,87.590,84.090,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/13/1987,00:00,,,3.100,0.000,3.100,87.590,87.590,84.490,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/2/1987,00:00,,,7.300,0.000,7.300,87.590,87.590,80.290,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/14/1987,00:00,,,5.000,0.000,5.000,87.590,87.590,82.590,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/14/1987,00:00,,,5.500,0.000,5.500,87.590,87.590,82.090,5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/2/1987,00:00,,,7.400,0.000,7.400,87.590,87.590,80.190,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/15/1987,00:00,,,8.100,0.000,8.100,87.590,87.590,79.490,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/2/1987,00:00,,,7.000,0.000,7.000,87.590,87.590,80.590,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/7/1987,00:00,,,4.600,0.000,4.600,87.590,87.590,82.990,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/11/1988,00:00,,,1.000,0.000,1.000,87.590,87.590,86.590,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,2/4/1988,00:00,,,3.500,0.000,3.500,87.590,87.590,84.090,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,3/9/1988,00:00,,,3.400,0.000,3.400,87.590,87.590,84.190,3.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,4/7/1988,00:00,,,3.600,0.000,3.600,87.590,87.590,83.990,3.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,5/3/1988,00:00,,,4.100,0.000,4.100,87.590,87.590,83.490,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,6/2/1988,00:00,,,5.100,0.000,5.100,87.590,87.590,82.490,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,7/6/1988,00:00,,,6.500,0.000,6.500,87.590,87.590,81.090,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,8/3/1988,00:00,,,9.100,0.000,9.100,87.590,87.590,78.490,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,9/6/1988,00:00,,,5.000,0.000,5.000,87.590,87.590,82.590,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,10/4/1988,00:00,,,8.500,0.000,8.500,87.590,87.590,79.090,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,11/8/1988,00:00,,,4.700,0.000,4.700,87.590,87.590,82.890,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,12/8/1988,00:00,,,5.100,0.000,5.100,87.590,87.590,82.490,5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
384611N1218943W001,,1/5/1989,00:00,,,5.000,0.000,5.000,87.590,87.590,82.590,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
