CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanBenito_06.21.1983-06.21.2013
368271N1214297W001,San Justo 4 (Indart),4/1/2013,08:58,,,55.260,0.000,55.260,318.000,315.000,262.740,52.260,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,10/6/2011,00:00,0 - Measurement Discontinued,,,,,303.000,302.200,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,1/12/2012,15:15,,,68.100,0.000,68.100,303.000,302.200,234.900,67.300,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,4/3/2012,13:05,,,65.390,0.000,65.390,303.000,302.200,237.610,64.590,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,7/17/2012,08:18,,,66.380,0.000,66.380,303.000,302.200,236.620,65.580,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,10/10/2012,10:52,,,65.320,0.000,65.320,303.000,302.200,237.680,64.520,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,1/7/2013,11:34,,,65.320,0.000,65.320,303.000,302.200,237.680,64.520,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368275N1214098W001,1480,4/15/2013,11:49,,,64.750,0.000,64.750,303.000,302.200,238.250,63.950,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,10/6/2011,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,1/25/2012,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,4/19/2012,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,7/28/2012,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,10/12/2012,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,1/14/2013,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368278N1213935W001,1434,4/1/2013,00:00,0 - Measurement Discontinued,,,,,321.000,321.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,10/12/2011,12:00,,,17.480,0.000,17.480,220.000,220.000,202.520,17.480,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,1/9/2012,15:30,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,4/11/2012,15:07,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,7/6/2012,09:38,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,10/1/2012,11:14,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,1/30/2013,00:00,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368301N1214796W001,2189,4/9/2013,10:26,5 - Unable to locate well,,,,,223.000,223.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),10/13/2011,09:25,,,98.460,0.000,98.460,335.000,334.300,236.540,97.760,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),1/25/2012,09:59,,,98.950,0.000,98.950,338.000,337.300,239.050,98.250,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),4/19/2012,09:43,,,97.820,0.000,97.820,338.000,337.300,240.180,97.120,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),7/19/2012,09:36,,,98.420,0.000,98.420,338.000,337.300,239.580,97.720,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),10/11/2012,14:43,,,97.630,0.000,97.630,338.000,337.300,240.370,96.930,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),1/14/2013,11:10,,,95.460,0.000,95.460,338.000,337.300,242.540,94.760,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368312N1214356W001,San Justo 6 (Rose),4/1/2013,09:29,,,96.340,0.000,96.340,338.000,337.300,241.660,95.640,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,10/6/2011,14:43,,,117.280,0.000,117.280,449.000,449.000,331.720,117.280,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,1/19/2012,08:00,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,4/9/2012,15:46,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,8/1/2012,08:10,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,10/9/2012,08:57,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,1/4/2013,11:54,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368322N1213632W001,1496,4/24/2013,10:49,9 - Temporarily inaccessible,,,,,460.000,460.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),10/13/2011,09:15,2 - Pump house locked,,,,,315.000,312.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),1/25/2012,08:38,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),4/19/2012,09:06,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),7/19/2012,09:41,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),10/11/2012,13:54,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),1/14/2013,10:40,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368326N1214376W001,San Justo 5 (Wndmll),4/1/2013,09:06,2 - Pump house locked,,,,,320.000,319.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,10/6/2011,00:00,0 - Measurement Discontinued,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,1/12/2012,14:32,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,4/3/2012,09:27,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,7/17/2012,14:56,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,10/10/2012,09:37,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,1/7/2013,10:01,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368335N1214031W001,1428,4/15/2013,10:38,9 - Temporarily inaccessible,,,,,302.000,301.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,10/6/2011,00:00,0 - Measurement Discontinued,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,1/12/2012,15:01,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,4/3/2012,11:58,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,7/17/2012,12:01,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,10/10/2012,10:24,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,1/7/2013,10:27,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214221W001,1483,4/15/2013,11:27,2 - Pump house locked,,,,,281.000,280.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,10/13/2011,09:47,,,45.320,0.000,45.320,320.000,320.000,274.680,45.320,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,1/25/2012,09:51,,,46.120,0.000,46.120,323.000,323.000,276.880,46.120,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,4/19/2012,10:10,,,45.740,0.000,45.740,323.000,323.000,277.260,45.740,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,7/19/2012,09:12,,,46.350,0.000,46.350,323.000,323.000,276.650,46.350,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,10/11/2012,14:36,,,47.360,0.000,47.360,323.000,323.000,275.640,47.360,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,1/14/2013,11:28,,,44.320,0.000,44.320,323.000,323.000,278.680,44.320,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368344N1214468W001,2143,4/1/2013,09:44,,,51.460,0.000,51.460,323.000,323.000,271.540,51.460,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,10/12/2011,09:15,,,24.380,0.000,24.380,205.000,205.000,180.620,24.380,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,1/9/2012,12:28,,,16.790,0.000,16.790,210.000,210.000,193.210,16.790,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,4/11/2012,11:42,,,15.490,0.000,15.490,210.000,210.000,194.510,15.490,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,7/6/2012,13:38,,,16.780,0.000,16.780,210.000,210.000,193.220,16.780,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,10/2/2012,13:25,,,15.540,0.000,15.540,210.000,210.000,194.460,15.540,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,1/29/2013,10:51,,,15.420,0.000,15.420,210.000,210.000,194.580,15.420,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368383N1215288W001,3267,4/2/2013,09:42,,,16.160,0.000,16.160,210.000,210.000,193.840,16.160,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,10/6/2011,00:00,0 - Measurement Discontinued,,,,,294.000,293.200,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,1/12/2012,14:58,,,71.610,0.000,71.610,294.000,293.200,222.390,70.810,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,4/3/2012,11:34,,1 - Pumping,74.650,0.000,74.650,294.000,293.200,219.350,73.850,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,7/17/2012,11:38,,,77.430,0.000,77.430,294.000,293.200,216.570,76.630,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,10/10/2012,09:45,,,56.320,0.000,56.320,294.000,293.200,237.680,55.520,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,1/7/2013,10:15,,,71.240,0.000,71.240,294.000,293.200,222.760,70.440,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368396N1214104W001,1427,4/15/2013,11:08,,,72.650,0.000,72.650,294.000,293.200,221.350,71.850,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,10/6/2011,00:00,0 - Measurement Discontinued,,,,,285.000,284.500,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,1/17/2012,12:03,,,49.910,0.000,49.910,285.000,284.500,235.090,49.410,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,4/3/2012,11:07,,,59.460,0.000,59.460,285.000,284.500,225.540,58.960,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,7/16/2012,13:27,,,60.460,0.000,60.460,285.000,284.500,224.540,59.960,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,10/11/2012,11:59,,,61.290,0.000,61.290,285.000,284.500,223.710,60.790,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,1/29/2013,15:15,,,58.740,0.000,58.740,285.000,284.500,226.260,58.240,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368399N1214260W001,3359,4/10/2013,09:36,,,59.360,0.000,59.360,285.000,284.500,225.640,58.860,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,10/6/2011,00:00,0 - Measurement Discontinued,,,,,305.000,304.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,1/11/2012,14:29,,,79.560,0.000,79.560,305.000,304.000,225.440,78.560,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,4/4/2012,09:55,,,80.140,0.000,80.140,305.000,304.000,224.860,79.140,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,7/17/2012,15:07,,,79.460,0.000,79.460,305.000,304.000,225.540,78.460,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,10/10/2012,13:27,,,82.470,0.000,82.470,305.000,304.000,222.530,81.470,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,1/7/2013,09:26,,,78.480,0.000,78.480,305.000,304.000,226.520,77.480,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368407N1213968W001,1611,4/15/2013,10:13,,,78.280,0.000,78.280,305.000,304.000,226.720,77.280,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,10/12/2011,11:28,,,47.360,0.000,47.360,212.000,212.000,164.640,47.360,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,1/9/2012,14:15,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,4/11/2012,14:10,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,7/6/2012,10:14,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,10/2/2012,00:00,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,1/29/2013,14:08,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368413N1214873W001,2085,4/9/2013,09:56,6 - Well has been destroyed,,,,,214.000,214.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368421N1214158W001,3624,10/6/2011,00:00,0 - Measurement Discontinued,,,,,293.000,293.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
368421N1214158W001,3624,1/9/2012,00:00,0 - Measurement Discontinued,,,,,293.000,293.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
